frame,x_0,y_0,z_0,visibility_0,x_1,y_1,z_1,visibility_1,x_2,y_2,z_2,visibility_2,x_3,y_3,z_3,visibility_3,x_4,y_4,z_4,visibility_4,x_5,y_5,z_5,visibility_5,x_6,y_6,z_6,visibility_6,x_7,y_7,z_7,visibility_7,x_8,y_8,z_8,visibility_8,x_9,y_9,z_9,visibility_9,x_10,y_10,z_10,visibility_10,x_11,y_11,z_11,visibility_11,x_12,y_12,z_12,visibility_12,x_13,y_13,z_13,visibility_13,x_14,y_14,z_14,visibility_14,x_15,y_15,z_15,visibility_15,x_16,y_16,z_16,visibility_16,x_17,y_17,z_17,visibility_17,x_18,y_18,z_18,visibility_18,x_19,y_19,z_19,visibility_19,x_20,y_20,z_20,visibility_20,x_21,y_21,z_21,visibility_21,x_22,y_22,z_22,visibility_22,x_23,y_23,z_23,visibility_23,x_24,y_24,z_24,visibility_24,x_25,y_25,z_25,visibility_25,x_26,y_26,z_26,visibility_26,x_27,y_27,z_27,visibility_27,x_28,y_28,z_28,visibility_28,x_29,y_29,z_29,visibility_29,x_30,y_30,z_30,visibility_30,x_31,y_31,z_31,visibility_31,x_32,y_32,z_32,visibility_32
0.0,0.7531308531761169,0.3400689959526062,-0.15343061089515686,0.9996740818023682,0.7585275173187256,0.32996976375579834,-0.12764263153076172,0.9993401169776917,0.7579770088195801,0.3291352093219757,-0.12807826697826385,0.9992916584014893,0.7572661638259888,0.32838261127471924,-0.1279926300048828,0.9995063543319702,0.7569171786308289,0.3286752700805664,-0.18503440916538239,0.9996094107627869,0.753681480884552,0.326601505279541,-0.18554051220417023,0.9996905326843262,0.749539315700531,0.32432931661605835,-0.1857776641845703,0.9997640252113342,0.7351893186569214,0.32229191064834595,0.012012963183224201,0.9993587136268616,0.7268967628479004,0.3171094059944153,-0.24835696816444397,0.9993283748626709,0.7362699508666992,0.3464392423629761,-0.09084229916334152,0.9990931749343872,0.7330250144004822,0.3440358340740204,-0.16951148211956024,0.9994400143623352,0.6618331670761108,0.37001049518585205,0.2284623235464096,0.9999287128448486,0.6389495134353638,0.3588089942932129,-0.3603764474391937,0.9999855756759644,0.6149991750717163,0.44849202036857605,0.38159337639808655,0.11666277796030045,0.6050875186920166,0.438863068819046,-0.47550302743911743,0.9955381155014038,0.6775661706924438,0.5006450414657593,0.28060126304626465,0.3921586573123932,0.7151865363121033,0.4867643117904663,-0.4894440770149231,0.9830920100212097,0.6874933838844299,0.5181363224983215,0.2823036015033722,0.3957940936088562,0.7293396592140198,0.5014009475708008,-0.5531457662582397,0.9670107960700989,0.6991012692451477,0.5150195956230164,0.21943669021129608,0.417880654335022,0.7413878440856934,0.49757179617881775,-0.5311822295188904,0.964530885219574,0.697024941444397,0.5080025792121887,0.25270771980285645,0.37917181849479675,0.7369011640548706,0.49314117431640625,-0.4814203977584839,0.9164257049560547,0.5839948654174805,0.5002616047859192,0.18328309059143066,0.9999467134475708,0.5447482466697693,0.4974379241466522,-0.1833655685186386,0.9999754428863525,0.7049246430397034,0.5804958343505859,0.16917480528354645,0.45246174931526184,0.47266513109207153,0.6006157994270325,-0.30415016412734985,0.9895977973937988,0.7396042943000793,0.6962620615959167,0.28939712047576904,0.7045478820800781,0.33256375789642334,0.702236533164978,-0.32333052158355713,0.9884660243988037,0.7153854370117188,0.7187598347663879,0.29045310616493225,0.7403748035430908,0.290693998336792,0.7172118425369263,-0.3306332528591156,0.8645191192626953,0.8331303000450134,0.7230736017227173,0.17379643023014069,0.8400298953056335,0.3969980478286743,0.7384714484214783,-0.5175961256027222,0.9790137410163879
1.0,0.7515852451324463,0.3396599590778351,-0.15971596539020538,0.9996739625930786,0.7570157647132874,0.3296096920967102,-0.14330793917179108,0.9993409514427185,0.756323516368866,0.32876476645469666,-0.14374257624149323,0.999287486076355,0.7555218935012817,0.3279038667678833,-0.14364869892597198,0.9995025992393494,0.7550408840179443,0.32842981815338135,-0.19764189422130585,0.9996082186698914,0.7517509460449219,0.3263610303401947,-0.19813673198223114,0.9996883273124695,0.748146653175354,0.3240407407283783,-0.19835707545280457,0.9997646808624268,0.7321653366088867,0.3197827935218811,-0.040155407041311264,0.9993563294410706,0.7253426909446716,0.31606635451316833,-0.2873889207839966,0.9993409514427185,0.7325502634048462,0.3454112708568573,-0.10798812657594681,0.9990888833999634,0.7304279804229736,0.3432784676551819,-0.18314850330352783,0.9994436502456665,0.649462103843689,0.36727777123451233,0.14485913515090942,0.9999313950538635,0.6382142901420593,0.35875406861305237,-0.38874614238739014,0.9999862909317017,0.5992600321769714,0.4460028409957886,0.2740197777748108,0.10897630453109741,0.6044066548347473,0.4385712444782257,-0.4768352508544922,0.9952583909034729,0.6526778340339661,0.4989064931869507,0.2082269787788391,0.362861692905426,0.7085141539573669,0.4885997474193573,-0.4677518606185913,0.9817053079605103,0.6606413125991821,0.5177780389785767,0.2118786871433258,0.36828696727752686,0.7246257662773132,0.5055433511734009,-0.52484530210495,0.9644972681999207,0.6712599396705627,0.5150985717773438,0.15455657243728638,0.38870707154273987,0.7340152263641357,0.5025609731674194,-0.5060700178146362,0.9619297981262207,0.6704386472702026,0.5079845190048218,0.183809295296669,0.35215502977371216,0.7298524379730225,0.49777188897132874,-0.46053141355514526,0.911142110824585,0.5833816528320312,0.5001680254936218,0.17734140157699585,0.9999487996101379,0.5459327697753906,0.4974448084831238,-0.17743712663650513,0.9999765753746033,0.7046530246734619,0.5803402066230774,0.2646443545818329,0.43802857398986816,0.4728648364543915,0.6005231142044067,-0.26892948150634766,0.988895833492279,0.7396889328956604,0.6962112188339233,0.40476930141448975,0.7017682790756226,0.332572340965271,0.7021129727363586,-0.2618248462677002,0.9878725409507751,0.7153047919273376,0.7184069752693176,0.4083765745162964,0.7368461489677429,0.2906546890735626,0.7171030640602112,-0.26610854268074036,0.8595279455184937,0.8324893712997437,0.7223670482635498,0.3079943358898163,0.8381369709968567,0.3964124023914337,0.738608717918396,-0.4372042715549469,0.9782893657684326
2.0,0.7454110980033875,0.338806688785553,-0.1946949064731598,0.9996786117553711,0.7518145442008972,0.3287033140659332,-0.17824333906173706,0.9993553757667542,0.7508553862571716,0.32777169346809387,-0.17868173122406006,0.9992942810058594,0.7498756647109985,0.32676491141319275,-0.178562194108963,0.9995007514953613,0.7488542199134827,0.32739487290382385,-0.22952327132225037,0.9996200203895569,0.7455747723579407,0.32525721192359924,-0.23005227744579315,0.9996983408927917,0.7425397634506226,0.32282063364982605,-0.23030619323253632,0.9997739791870117,0.7264890670776367,0.31783220171928406,-0.0644548311829567,0.9993503093719482,0.7197317481040955,0.31464919447898865,-0.30154651403427124,0.9993725419044495,0.7248798608779907,0.3444898724555969,-0.140387624502182,0.999060869216919,0.7235773801803589,0.34247511625289917,-0.21201097965240479,0.9994474053382874,0.64632648229599,0.3653717637062073,0.12386167794466019,0.9999289512634277,0.6327939629554749,0.3585696518421173,-0.3937796950340271,0.9999871850013733,0.5930314064025879,0.4418555200099945,0.2538253962993622,0.0994391068816185,0.5991255044937134,0.43852296471595764,-0.48602917790412903,0.9951940774917603,0.6100219488143921,0.4966346323490143,0.2037356048822403,0.3287926912307739,0.6927758455276489,0.4924922287464142,-0.48700782656669617,0.9815075397491455,0.6026100516319275,0.5140126943588257,0.20848438143730164,0.33478158712387085,0.7102744579315186,0.5130264163017273,-0.5452505350112915,0.9642152190208435,0.6139042973518372,0.5168564915657043,0.15402407944202423,0.35322412848472595,0.7203075885772705,0.5097994208335876,-0.5273562669754028,0.9616804122924805,0.6129958033561707,0.5113433599472046,0.1812898963689804,0.3198698163032532,0.7161032557487488,0.5039721131324768,-0.4800979495048523,0.9104025959968567,0.5831299424171448,0.5003454089164734,0.1716330200433731,0.999951183795929,0.5459209680557251,0.4977811276912689,-0.17174357175827026,0.9999781250953674,0.7038108110427856,0.5805571675300598,0.27021610736846924,0.43206650018692017,0.47249236702919006,0.6005076766014099,-0.2650785446166992,0.9889191389083862,0.7394570708274841,0.696226179599762,0.4127826690673828,0.7055125832557678,0.3322252631187439,0.7021257877349854,-0.2748134732246399,0.9880973696708679,0.7151483297348022,0.7183230519294739,0.4166272282600403,0.7395128607749939,0.29014164209365845,0.7171517610549927,-0.28087225556373596,0.8614214062690735,0.8321915864944458,0.7214800119400024,0.31575801968574524,0.8409509658813477,0.3964013159275055,0.7389026284217834,-0.458105206489563,0.9789053797721863
3.0,0.7384274005889893,0.33733856678009033,-0.20485974848270416,0.9996827244758606,0.7458854913711548,0.3270868957042694,-0.18577620387077332,0.9993687868118286,0.7450247406959534,0.32610225677490234,-0.18619704246520996,0.9992958903312683,0.7441191077232361,0.3250499367713928,-0.18607528507709503,0.9994969367980957,0.7425535917282104,0.3256015181541443,-0.23800455033779144,0.9996331334114075,0.739445686340332,0.3234155774116516,-0.23853641748428345,0.9997084736824036,0.7366442680358887,0.3209823668003082,-0.2387949377298355,0.9997838139533997,0.7200114727020264,0.3160974681377411,-0.06496148556470871,0.9993383288383484,0.7137450575828552,0.3130338788032532,-0.3056642413139343,0.999403715133667,0.7184793949127197,0.34288111329078674,-0.14866922795772552,0.9990437626838684,0.7177890539169312,0.3406803011894226,-0.22143405675888062,0.9994586706161499,0.637045681476593,0.36308735609054565,0.1286754310131073,0.99992436170578,0.6276717782020569,0.3584146499633789,-0.39981168508529663,0.9999880194664001,0.5855228304862976,0.43937304615974426,0.2625501751899719,0.09031267464160919,0.5936652421951294,0.43810150027275085,-0.49479201436042786,0.9950940012931824,0.5957329869270325,0.4953126311302185,0.21336065232753754,0.297371506690979,0.677310585975647,0.4997881054878235,-0.49554336071014404,0.9809285998344421,0.5910434722900391,0.511763334274292,0.21824143826961517,0.3035631775856018,0.6888760328292847,0.522704005241394,-0.554566502571106,0.9628173112869263,0.5987766981124878,0.5131409168243408,0.16248075664043427,0.32022926211357117,0.6973073482513428,0.5220337510108948,-0.5401555299758911,0.9602799415588379,0.6033738851547241,0.5086227059364319,0.190193310379982,0.2899099588394165,0.6950634717941284,0.5157809853553772,-0.4900912940502167,0.9073851704597473,0.5770618319511414,0.49864766001701355,0.17106100916862488,0.9999535083770752,0.5461698174476624,0.4975395202636719,-0.17119349539279938,0.9999796748161316,0.7007691264152527,0.5805342793464661,0.27539095282554626,0.42053332924842834,0.4722186028957367,0.6002475619316101,-0.25274473428726196,0.988635778427124,0.7398458123207092,0.6962205767631531,0.4077814221382141,0.7058171033859253,0.33156412839889526,0.7021951675415039,-0.27459716796875,0.9881792664527893,0.715488076210022,0.7183653712272644,0.41015952825546265,0.7374998927116394,0.2896823585033417,0.717477560043335,-0.28202059864997864,0.8610265254974365,0.829380214214325,0.7205626964569092,0.30145955085754395,0.8418337106704712,0.396575003862381,0.7393638491630554,-0.4636152684688568,0.9793418645858765
4.0,0.7345465421676636,0.334814190864563,-0.21195809543132782,0.9996656775474548,0.7421959638595581,0.32455503940582275,-0.1954074651002884,0.9993384480476379,0.7412989139556885,0.32360783219337463,-0.1958197057247162,0.9992347955703735,0.740251362323761,0.3226112127304077,-0.19571323692798615,0.9994496703147888,0.7394194006919861,0.32311543822288513,-0.24840416014194489,0.9996252059936523,0.7363103032112122,0.32109376788139343,-0.24892495572566986,0.9997000098228455,0.7333029508590698,0.3188728392124176,-0.24918201565742493,0.9997829794883728,0.7153581380844116,0.3140091300010681,-0.08510000258684158,0.999271035194397,0.7098607420921326,0.3112449645996094,-0.328630268573761,0.999411404132843,0.715002179145813,0.34013038873672485,-0.15891382098197937,0.9989739060401917,0.7144126892089844,0.33797237277030945,-0.23262082040309906,0.9994487762451172,0.6298866271972656,0.36021688580513,0.10192455351352692,0.9999193549156189,0.6225911378860474,0.35791438817977905,-0.4231141209602356,0.9999887347221375,0.5762132406234741,0.43564221262931824,0.22620779275894165,0.08174338936805725,0.5847672820091248,0.4367763102054596,-0.5129600763320923,0.9948613047599792,0.5827943682670593,0.49390193819999695,0.18241292238235474,0.26819121837615967,0.6533774733543396,0.5052537322044373,-0.4986523687839508,0.9782222509384155,0.5793015360832214,0.5094561576843262,0.18629945814609528,0.274105966091156,0.6616988778114319,0.5280656218528748,-0.5563097596168518,0.9567217230796814,0.585902988910675,0.5108761191368103,0.1331317126750946,0.2891160547733307,0.6718888878822327,0.5287889242172241,-0.5426074266433716,0.9539324045181274,0.5916551947593689,0.5061728954315186,0.1602756828069687,0.2617187201976776,0.6691412925720215,0.5221654772758484,-0.4933117926120758,0.8951321840286255,0.5718345642089844,0.4971434772014618,0.17084448039531708,0.9999554753303528,0.5463612675666809,0.49699079990386963,-0.17099350690841675,0.9999810457229614,0.694813072681427,0.5805591344833374,0.29471564292907715,0.3995511829853058,0.47037473320961,0.6000916361808777,-0.2271827906370163,0.9872459173202515,0.7399636507034302,0.6958885788917542,0.43743616342544556,0.69754958152771,0.3315386176109314,0.702197790145874,-0.2399970144033432,0.9875206351280212,0.7155808210372925,0.7183197140693665,0.44088029861450195,0.7283521294593811,0.2896111011505127,0.7173739075660706,-0.24686971306800842,0.8540212512016296,0.8287032246589661,0.7196077704429626,0.33170750737190247,0.8367084860801697,0.39650478959083557,0.7393633723258972,-0.4301019310951233,0.9786360263824463
5.0,0.7306261658668518,0.33340683579444885,-0.2149478793144226,0.9996593594551086,0.7376291155815125,0.32333463430404663,-0.19845430552959442,0.9993223547935486,0.7368834614753723,0.3223438262939453,-0.19885195791721344,0.999193012714386,0.7360305786132812,0.32132020592689514,-0.1987248957157135,0.9994085431098938,0.7352756261825562,0.3219275176525116,-0.2519179880619049,0.9996270537376404,0.7321968078613281,0.3197218179702759,-0.25245383381843567,0.9997020363807678,0.7290636897087097,0.31739869713783264,-0.2527146339416504,0.9997883439064026,0.710574746131897,0.31209978461265564,-0.0839705541729927,0.999210774898529,0.704960823059082,0.3094581663608551,-0.3293178081512451,0.9994349479675293,0.7111229300498962,0.33853939175605774,-0.1599544733762741,0.9989118576049805,0.7101730108261108,0.3363732099533081,-0.23418930172920227,0.9994497299194336,0.6229526996612549,0.3569563627243042,0.1100846603512764,0.9999105930328369,0.618998110294342,0.357096403837204,-0.42295077443122864,0.9999894499778748,0.570006251335144,0.4329031705856323,0.23411248624324799,0.07385049760341644,0.576647937297821,0.4349551796913147,-0.5099957585334778,0.9949122071266174,0.5738316774368286,0.4925486147403717,0.1852594017982483,0.24163806438446045,0.6342253088951111,0.5069456696510315,-0.4958016872406006,0.9771003723144531,0.5660404562950134,0.5078877806663513,0.18787449598312378,0.2471797913312912,0.6402116417884827,0.5312036871910095,-0.5514241456985474,0.9536623358726501,0.5750765800476074,0.5089417099952698,0.13500811159610748,0.2606896460056305,0.6495461463928223,0.5317040085792542,-0.5399007797241211,0.950779378414154,0.5820401310920715,0.5042922496795654,0.16292054951190948,0.2359834611415863,0.6488325595855713,0.5244882106781006,-0.49083298444747925,0.8886733651161194,0.5664262771606445,0.49635791778564453,0.17123617231845856,0.9999576210975647,0.5460699796676636,0.4968425929546356,-0.17139317095279694,0.9999824166297913,0.6928046345710754,0.5808145999908447,0.26671212911605835,0.394752562046051,0.4698505401611328,0.599700391292572,-0.2068823128938675,0.9866219162940979,0.7399457693099976,0.695851743221283,0.4105031192302704,0.7002584934234619,0.3314721882343292,0.7022345066070557,-0.2109890580177307,0.9871697425842285,0.7155744433403015,0.7182923555374146,0.41938576102256775,0.7296250462532043,0.2895757257938385,0.7171986699104309,-0.21689753234386444,0.8512921929359436,0.8284744024276733,0.718958854675293,0.3021155595779419,0.8382145166397095,0.3965718150138855,0.7393417358398438,-0.401201456785202,0.9783686399459839
6.0,0.7296271920204163,0.3316064178943634,-0.2205548733472824,0.9996479153633118,0.73604816198349,0.32116374373435974,-0.20433934032917023,0.9992930293083191,0.7353909611701965,0.3202589452266693,-0.20473513007164001,0.9991373419761658,0.734863817691803,0.31940120458602905,-0.20460563898086548,0.9993571043014526,0.733054518699646,0.31959858536720276,-0.25916197896003723,0.9996225237846375,0.7301561236381531,0.31746330857276917,-0.25970596075057983,0.999699592590332,0.7268639206886292,0.31525149941444397,-0.259976863861084,0.9997905492782593,0.7092013955116272,0.3109292984008789,-0.08840303122997284,0.9991532564163208,0.7022249698638916,0.3079318702220917,-0.3402017652988434,0.9994553327560425,0.7109915614128113,0.3369233012199402,-0.16462324559688568,0.9988610744476318,0.7093697190284729,0.3347598910331726,-0.24068813025951385,0.9994522333145142,0.6216908097267151,0.3555860221385956,0.10881125181913376,0.9999048709869385,0.6164719462394714,0.35585159063339233,-0.43332019448280334,0.9999901056289673,0.5653701424598694,0.4313957989215851,0.23458673059940338,0.06678943336009979,0.5710768103599548,0.4335058629512787,-0.5168375372886658,0.9950000047683716,0.5754004120826721,0.4919493496417999,0.18466778099536896,0.21779057383537292,0.6191601753234863,0.5067692995071411,-0.49588674306869507,0.9756792187690735,0.5662285685539246,0.5071389079093933,0.186552032828331,0.2230493575334549,0.6229561567306519,0.5311191082000732,-0.5518727898597717,0.9499185681343079,0.5764048099517822,0.5083203315734863,0.13304732739925385,0.23521803319454193,0.6331344246864319,0.5320689082145691,-0.5401716232299805,0.9470449686050415,0.5831066370010376,0.5034462809562683,0.1619091033935547,0.2129237949848175,0.6330337524414062,0.5240643620491028,-0.49062979221343994,0.8814948797225952,0.5639075636863708,0.495640367269516,0.17138314247131348,0.9999597072601318,0.5461037755012512,0.4965382218360901,-0.1715114861726761,0.9999837279319763,0.6918484568595886,0.5813639163970947,0.276905357837677,0.3901638686656952,0.46644479036331177,0.5996684432029724,-0.21334829926490784,0.9864778518676758,0.7392037510871887,0.6956902742385864,0.4103717505931854,0.7050808072090149,0.3313552439212799,0.7022849917411804,-0.21790841221809387,0.9872176647186279,0.7151514291763306,0.7182474136352539,0.41367754340171814,0.7319594025611877,0.2897230386734009,0.716667115688324,-0.2239357978105545,0.8518106937408447,0.8246830105781555,0.7172190546989441,0.2911924719810486,0.841347873210907,0.3959064781665802,0.7393922209739685,-0.4133215546607971,0.9787068963050842
7.0,0.7305429577827454,0.3305262327194214,-0.22525455057621002,0.9996601343154907,0.7362773418426514,0.3200496733188629,-0.2109205424785614,0.9993144273757935,0.73526930809021,0.3190605938434601,-0.2113315910100937,0.9991537928581238,0.7344138622283936,0.31814348697662354,-0.21121105551719666,0.9993674159049988,0.7328391075134277,0.3185547888278961,-0.26497846841812134,0.9996389150619507,0.7294458150863647,0.316448837518692,-0.2655210494995117,0.9997128844261169,0.7260608673095703,0.31421151757240295,-0.2657773494720459,0.9998015761375427,0.7085336446762085,0.30985862016677856,-0.10344909131526947,0.9991719126701355,0.7007148861885071,0.30670490860939026,-0.3516153395175934,0.999489426612854,0.7117540240287781,0.3356526792049408,-0.17249108850955963,0.9989063143730164,0.7100383639335632,0.33369767665863037,-0.24764497578144073,0.9994833469390869,0.6253420114517212,0.35639092326164246,0.08708634227514267,0.9999074339866638,0.6132796406745911,0.3550451099872589,-0.44122424721717834,0.9999909400939941,0.5701121091842651,0.43241921067237854,0.21692529320716858,0.06062205135822296,0.5656518936157227,0.4334009885787964,-0.5166144967079163,0.9952507019042969,0.5850673913955688,0.49337688088417053,0.17887800931930542,0.1966649740934372,0.6047835946083069,0.5079579949378967,-0.4958469569683075,0.9764417409896851,0.5780272483825684,0.5108688473701477,0.18235208094120026,0.20181797444820404,0.604333221912384,0.5326982140541077,-0.5516841411590576,0.9508861899375916,0.5909245014190674,0.513443112373352,0.12852078676223755,0.21279795467853546,0.6180995106697083,0.5334749221801758,-0.5413872599601746,0.9482225775718689,0.5962796211242676,0.5074699521064758,0.1564219743013382,0.1926083117723465,0.6198857426643372,0.5258314609527588,-0.49133849143981934,0.8838686943054199,0.5684449076652527,0.4955874979496002,0.17128829658031464,0.9999619126319885,0.5461916327476501,0.49603357911109924,-0.1714388132095337,0.9999849796295166,0.6924442648887634,0.5818054676055908,0.2996371388435364,0.37431198358535767,0.4657151699066162,0.5995082259178162,-0.22782818973064423,0.986465334892273,0.7391537427902222,0.6951714754104614,0.44425705075263977,0.6976841688156128,0.33155903220176697,0.7021604180335999,-0.27749156951904297,0.9872614741325378,0.7146410346031189,0.717717707157135,0.4482097625732422,0.7285931706428528,0.2905831038951874,0.7162430286407471,-0.2887258529663086,0.8525206446647644,0.8251919150352478,0.7174162268638611,0.34229686856269836,0.839164674282074,0.3958701193332672,0.7391092777252197,-0.476715087890625,0.979208767414093
8.0,0.7313195466995239,0.3294403851032257,-0.2442050725221634,0.9996727705001831,0.7367302775382996,0.31874313950538635,-0.23021726310253143,0.9993360638618469,0.7355338335037231,0.3177148997783661,-0.23063859343528748,0.9991714954376221,0.734411895275116,0.3167952001094818,-0.2305280566215515,0.9993799924850464,0.7334295511245728,0.3172490894794464,-0.2835698425769806,0.9996542930603027,0.7295647263526917,0.31512415409088135,-0.28411492705345154,0.9997249841690063,0.7259548902511597,0.31290876865386963,-0.28437352180480957,0.9998115301132202,0.709222674369812,0.30905160307884216,-0.1220313310623169,0.9991915225982666,0.7006766200065613,0.30545875430107117,-0.36710667610168457,0.999518632888794,0.7125962376594543,0.33431777358055115,-0.1914597898721695,0.9989513754844666,0.7106568217277527,0.3325674831867218,-0.2656741440296173,0.9995117783546448,0.6276232004165649,0.3569776713848114,0.0674867257475853,0.9999099373817444,0.6111887693405151,0.35453447699546814,-0.45067480206489563,0.9999916553497314,0.5734950304031372,0.4327898323535919,0.1962357461452484,0.05523163080215454,0.5606646537780762,0.43259555101394653,-0.5318314433097839,0.9954289197921753,0.5908113718032837,0.49410688877105713,0.15982021391391754,0.17780959606170654,0.5969178676605225,0.5090916752815247,-0.5251449942588806,0.9763616323471069,0.5864949822425842,0.5123260617256165,0.16217230260372162,0.18288160860538483,0.593310534954071,0.5338606238365173,-0.5812344551086426,0.9498633742332458,0.5986576676368713,0.5152056217193604,0.1078256219625473,0.19280871748924255,0.6083804368972778,0.5346482992172241,-0.5761216878890991,0.9473971128463745,0.6024762988090515,0.5092803239822388,0.13708333671092987,0.17447635531425476,0.6113677620887756,0.5271093845367432,-0.5232405066490173,0.8824243545532227,0.5752035975456238,0.4953731298446655,0.16937056183815002,0.9999635815620422,0.5465799570083618,0.49547338485717773,-0.16955089569091797,0.9999859929084778,0.6928814649581909,0.5817994475364685,0.2821693420410156,0.3611726760864258,0.4658692479133606,0.5994521379470825,-0.2132248878479004,0.9853956699371338,0.738677442073822,0.6950972080230713,0.41957560181617737,0.690918505191803,0.33163177967071533,0.7019148468971252,-0.2451811581850052,0.9864513874053955,0.713988721370697,0.7177333831787109,0.42474791407585144,0.7222573757171631,0.29110467433929443,0.7158812284469604,-0.2550199627876282,0.8463053107261658,0.8255419135093689,0.7175019383430481,0.32401078939437866,0.8367137312889099,0.3952503204345703,0.7390841245651245,-0.4504961669445038,0.9785982966423035
9.0,0.7315232157707214,0.32917922735214233,-0.24794135987758636,0.9996551871299744,0.7373471856117249,0.3180660605430603,-0.23417823016643524,0.9992934465408325,0.7363174557685852,0.3169487714767456,-0.23458603024482727,0.9990934133529663,0.735299825668335,0.3159158527851105,-0.23448315262794495,0.9993264675140381,0.7335314750671387,0.3168689012527466,-0.28950822353363037,0.9996418356895447,0.7305554151535034,0.31493139266967773,-0.2900509238243103,0.9997131824493408,0.7271077632904053,0.31292420625686646,-0.29032784700393677,0.9998083114624023,0.7102360725402832,0.30866706371307373,-0.12834472954273224,0.9991339445114136,0.7018052339553833,0.3054066002368927,-0.3822149634361267,0.9995216131210327,0.7127718925476074,0.3338555693626404,-0.19569243490695953,0.9989282488822937,0.7108138203620911,0.33249372243881226,-0.27239492535591125,0.9995158910751343,0.6285741329193115,0.3565051853656769,0.06745290756225586,0.9999091029167175,0.612840473651886,0.3539297878742218,-0.4696737825870514,0.9999921917915344,0.5754005908966064,0.43214261531829834,0.19603724777698517,0.05005716159939766,0.5590823292732239,0.43087291717529297,-0.5576075315475464,0.9954582452774048,0.5938694477081299,0.49481597542762756,0.1527712196111679,0.1604151874780655,0.5906499624252319,0.5085902810096741,-0.5478651523590088,0.9739596247673035,0.5903406739234924,0.5132869482040405,0.15442991256713867,0.16520676016807556,0.5857546925544739,0.5335924625396729,-0.6053565740585327,0.9430826902389526,0.6016527414321899,0.5166571140289307,0.09851381182670593,0.17415982484817505,0.6026899814605713,0.5343855619430542,-0.5992022752761841,0.9406928420066833,0.6049171090126038,0.5105040669441223,0.12898676097393036,0.1575961709022522,0.6056808829307556,0.5267069339752197,-0.545693039894104,0.8702957630157471,0.5752222537994385,0.49321335554122925,0.16964630782604218,0.9999648928642273,0.5504234433174133,0.49324339628219604,-0.16981177031993866,0.9999868273735046,0.6930792331695557,0.5815840363502502,0.2832048237323761,0.3431297540664673,0.46906980872154236,0.5993520021438599,-0.21226759254932404,0.9837935566902161,0.738584578037262,0.6945741176605225,0.421852707862854,0.6805011034011841,0.3316255211830139,0.7015695571899414,-0.2344365268945694,0.9853535890579224,0.7135287523269653,0.7175428867340088,0.4248398244380951,0.7114996314048767,0.2911650836467743,0.7155992984771729,-0.24271658062934875,0.8362608551979065,0.8261581063270569,0.7175576090812683,0.3072872459888458,0.8308147192001343,0.3949817419052124,0.7390803098678589,-0.4354947507381439,0.977565586566925
