x_0,y_0,z_0,visibility_0,x_1,y_1,z_1,visibility_1,x_2,y_2,z_2,visibility_2,x_3,y_3,z_3,visibility_3,x_4,y_4,z_4,visibility_4,x_5,y_5,z_5,visibility_5,x_6,y_6,z_6,visibility_6,x_7,y_7,z_7,visibility_7,x_8,y_8,z_8,visibility_8,x_9,y_9,z_9,visibility_9,x_10,y_10,z_10,visibility_10,x_11,y_11,z_11,visibility_11,x_12,y_12,z_12,visibility_12,x_13,y_13,z_13,visibility_13,x_14,y_14,z_14,visibility_14,x_15,y_15,z_15,visibility_15,x_16,y_16,z_16,visibility_16,x_17,y_17,z_17,visibility_17,x_18,y_18,z_18,visibility_18,x_19,y_19,z_19,visibility_19,x_20,y_20,z_20,visibility_20,x_21,y_21,z_21,visibility_21,x_22,y_22,z_22,visibility_22,x_23,y_23,z_23,visibility_23,x_24,y_24,z_24,visibility_24,x_25,y_25,z_25,visibility_25,x_26,y_26,z_26,visibility_26,x_27,y_27,z_27,visibility_27,x_28,y_28,z_28,visibility_28,x_29,y_29,z_29,visibility_29,x_30,y_30,z_30,visibility_30,x_31,y_31,z_31,visibility_31,x_32,y_32,z_32,visibility_32
0.55976456,0.37062404,-0.2268557,0.99999475,0.55681205,0.35731566,-0.1897112,0.999984,0.55818504,0.3575308,-0.18983583,0.99997807,0.5593393,0.3577257,-0.18996048,0.999972,0.54706544,0.35574138,-0.24106534,0.9999896,0.54199743,0.3551978,-0.24168856,0.9999893,0.5356351,0.35479453,-0.24056676,0.99998856,0.5428245,0.3616647,0.017933441,0.9999678,0.51357543,0.36102957,-0.20628911,0.9999939,0.5561467,0.3849901,-0.14571115,0.9999863,0.54411376,0.38358167,-0.2097792,0.9999939,0.5260313,0.43845117,0.2694846,0.999928,0.48253548,0.43610108,-0.295411,0.99999225,0.5273273,0.528543,0.13972816,0.99963164,0.49879444,0.5458235,-0.19681601,0.9998233,0.57728237,0.4996586,-0.2515356,0.9995627,0.5701354,0.5023816,0.10513889,0.99994123,0.5948396,0.49523804,-0.29391524,0.9995859,0.5902782,0.49461272,0.111059576,0.99990976,0.5903255,0.4858279,-0.3043855,0.99963593,0.5815291,0.48167828,0.103954755,0.99992454,0.57889885,0.4877869,-0.2707311,0.99963164,0.5744857,0.48591545,0.116730966,0.99994695,0.50371516,0.64340305,0.18472536,0.99989843,0.4474706,0.65342987,-0.18509929,0.999892,0.6486733,0.70806736,0.2160115,0.999956,0.50743884,0.7976726,-0.25240812,0.9999759,0.63960004,0.8573256,0.30488408,0.9998233,0.33505487,0.8433657,-0.08426069,0.9996947,0.61555374,0.8801201,0.3076263,0.99965537,0.3006351,0.8414518,-0.06568844,0.99947053,0.72510546,0.8824419,0.2694846,0.99866986,0.37070674,0.9057343,-0.11816439,0.99862766
0.5621716,0.37479115,-0.26664025,0.9999709,0.5605063,0.36010677,-0.22593467,0.99992037,0.5629829,0.36042175,-0.22593467,0.9998894,0.5652481,0.36084306,-0.22581019,0.9998535,0.54943395,0.35907283,-0.27485606,0.9999535,0.5429004,0.3586751,-0.27510503,0.9999509,0.5369244,0.3586388,-0.27510503,0.9999502,0.5514129,0.366644,-0.008036864,0.9998233,0.5149615,0.3667576,-0.22344504,0.99996674,0.56025136,0.38918492,-0.18012533,0.99987566,0.5465723,0.38825205,-0.24323766,0.9999453,0.52950037,0.44386613,0.25344518,0.99966204,0.48457703,0.44062397,-0.3069724,0.99994814,0.51770407,0.5427719,0.21572715,0.99945575,0.4978094,0.54925287,-0.23751147,0.9996388,0.56249535,0.53579485,-0.06046709,0.9985896,0.57627994,0.5066799,0.009001599,0.99988127,0.5788924,0.534866,-0.08396305,0.99854493,0.59716016,0.500298,0.0053682826,0.9998148,0.57890856,0.5220596,-0.10829926,0.9985335,0.5902367,0.48932278,0.0020383913,0.99983776,0.5750097,0.52158517,-0.08271823,0.9985335,0.5816985,0.49177834,0.019885985,0.9998832,0.50531936,0.64655226,0.18087222,0.9998247,0.44878334,0.6578014,-0.18049878,0.9997241,0.6506847,0.7072097,0.121681064,0.9998523,0.51051056,0.8023832,-0.2180923,0.99987066,0.63701856,0.85843825,0.16580991,0.99948263,0.33845,0.8436727,0.0046525113,0.9988752,0.61316705,0.8823073,0.16406716,0.9988883,0.30332243,0.8429938,0.027899511,0.9981828,0.7249572,0.8849192,0.113776475,0.99583375,0.38035274,0.90310836,-0.019917106,0.9961456
0.56534326,0.3800924,-0.28211287,0.9999782,0.5627113,0.36600697,-0.24344009,0.99993896,0.56493944,0.366171,-0.24331614,0.9999118,0.56724143,0.3663287,-0.24368803,0.9998822,0.55157745,0.3652518,-0.29153317,0.99996436,0.5454909,0.36486486,-0.29128528,0.9999629,0.53951406,0.36484444,-0.29178107,0.9999621,0.5530517,0.37151062,-0.03128218,0.99986124,0.5164976,0.37315485,-0.23947366,0.99997723,0.5636799,0.39499334,-0.19869374,0.9999292,0.5495273,0.39457485,-0.25905797,0.99996805,0.53502995,0.45068234,0.22583906,0.9997284,0.4864981,0.44775143,-0.32202515,0.999966,0.5366288,0.53983015,0.15109648,0.99949265,0.50189847,0.5552107,-0.24815027,0.9997131,0.5757973,0.5230224,-0.16026887,0.998784,0.5812984,0.5110462,0.019925151,0.99991775,0.5905304,0.520951,-0.19138062,0.9987551,0.5999808,0.50438,0.01840675,0.99987066,0.585679,0.51905483,-0.20724636,0.99880743,0.5928842,0.49400198,0.017291188,0.999884,0.58185947,0.52020186,-0.17935735,0.9988121,0.5846854,0.49669406,0.03272311,0.99991715,0.50662005,0.6529729,0.1743993,0.99989104,0.4509653,0.664076,-0.1743993,0.9998148,0.6566925,0.70983994,0.12890923,0.99988496,0.51407886,0.81090266,-0.17588672,0.99990606,0.63816476,0.85642123,0.18852974,0.99960333,0.3381372,0.84158254,0.07052822,0.9988927,0.6130031,0.88162607,0.18840578,0.99908185,0.30342105,0.8401318,0.096310064,0.998147,0.72183686,0.8839907,0.13386726,0.9964342,0.37689772,0.90400225,0.044591434,0.99596137
0.5725678,0.38957176,-0.24914214,0.99996924,0.5696132,0.37496054,-0.21528661,0.9999125,0.57157815,0.37512887,-0.21553463,0.99988127,0.57341653,0.37536326,-0.21528661,0.99984884,0.5594301,0.37416518,-0.2619155,0.9999465,0.55341244,0.37379363,-0.26117143,0.9999453,0.5474761,0.37390682,-0.26117143,0.9999443,0.5591001,0.3807874,-0.022105321,0.9998247,0.5247699,0.3825409,-0.22421554,0.99996877,0.57021075,0.4038971,-0.17386626,0.99992335,0.5573466,0.40363055,-0.2312843,0.9999652,0.5397339,0.4629943,0.21776687,0.9997017,0.49556983,0.45827058,-0.31003255,0.9999671,0.54000294,0.55202496,0.1085734,0.9990226,0.5032477,0.57087076,-0.22545569,0.9994407,0.57811165,0.53969884,-0.2351287,0.997981,0.5844789,0.52117515,0.05608489,0.9998634,0.5921959,0.53675246,-0.2713405,0.99821776,0.6016122,0.51298076,0.05689098,0.9998148,0.5891903,0.5254974,-0.28423786,0.9983386,0.5940231,0.5026505,0.05698399,0.9998416,0.57838047,0.52802795,-0.25273854,0.9982039,0.586162,0.5056584,0.06907526,0.9998785,0.507119,0.6646934,0.17547843,0.9997868,0.4570063,0.6753624,-0.1753544,0.99970406,0.66275823,0.70955855,0.20883793,0.9998134,0.5244785,0.82219577,-0.1961886,0.9998822,0.6383869,0.85207295,0.3058161,0.9993563,0.34732103,0.8398768,0.061200425,0.99863833,0.61272687,0.87658286,0.3102806,0.9986853,0.31376964,0.83509326,0.09028148,0.9977393,0.7230915,0.8816499,0.27878127,0.99499834,0.37833437,0.90477127,0.060580358,0.99440175
0.57421494,0.3927004,-0.2701102,0.9999609,0.57147455,0.3793023,-0.23572578,0.99989367,0.573168,0.3793434,-0.23597401,0.99984884,0.57489556,0.3794173,-0.23584989,0.9998118,0.5601989,0.37863705,-0.28177854,0.9999318,0.5552735,0.3783809,-0.2820268,0.99992967,0.548762,0.37840727,-0.2815303,0.99992967,0.56146526,0.38480437,-0.04062204,0.9997713,0.5266746,0.38597944,-0.24069102,0.99995565,0.57290655,0.40867585,-0.19389343,0.9998859,0.5586805,0.40860793,-0.25136632,0.99994695,0.5394651,0.46492767,0.20233437,0.9996513,0.49704865,0.46357834,-0.3229902,0.9999505,0.53091955,0.55855703,0.13592401,0.99929035,0.5067138,0.57388407,-0.23597401,0.99927634,0.58123016,0.5479392,-0.15901248,0.9977482,0.588752,0.5256108,0.032491423,0.9998118,0.6075999,0.58118147,-0.1890523,0.99776566,0.60808265,0.5191828,0.030567387,0.99973875,0.6077718,0.57175964,-0.21176837,0.9978002,0.6008166,0.507258,0.031250108,0.9997749,0.5857978,0.5466882,-0.18135615,0.997783,0.5918814,0.51031446,0.04505974,0.9998247,0.50964457,0.6673668,0.17254281,0.99980444,0.45748842,0.681212,-0.17217042,0.9996526,0.66453075,0.71067953,0.19426583,0.9997731,0.52609897,0.8279304,-0.2001,0.99983263,0.6392404,0.8537152,0.29071602,0.9992237,0.3514591,0.8398125,0.09458822,0.9982248,0.6127396,0.877569,0.29493648,0.9984084,0.31810707,0.8327024,0.1276072,0.9971328,0.7233308,0.88334936,0.2725928,0.9935369,0.3821833,0.905562,0.11451133,0.9927672
0.58112544,0.4049341,-0.25326425,0.99995124,0.5776444,0.3902007,-0.22024058,0.99986756,0.5793825,0.39034966,-0.22024058,0.999826,0.5810575,0.39056098,-0.22048888,0.99978,0.56803113,0.3893905,-0.26394108,0.99991655,0.5621449,0.38905296,-0.26418936,0.99991107,0.556389,0.38908663,-0.26394108,0.9999118,0.5662974,0.3959165,-0.033799604,0.99974686,0.53360957,0.3975649,-0.22744124,0.9999461,0.5783583,0.41949108,-0.17964381,0.9998746,0.56558394,0.4191642,-0.23538677,0.9999385,0.5436897,0.4779367,0.19913523,0.9996594,0.50222826,0.4721589,-0.30987626,0.99995387,0.5282392,0.57676446,0.1303566,0.99918956,0.50797117,0.58560807,-0.22272356,0.9993148,0.56767255,0.58620745,-0.166484,0.9976126,0.58905196,0.53635526,0.027405923,0.99981624,0.6020783,0.6042601,-0.19714883,0.997783,0.60920876,0.530015,0.023184853,0.9997584,0.60214466,0.5956412,-0.22247526,0.997851,0.60270256,0.51814026,0.025202276,0.99979335,0.5738325,0.56948906,-0.18833424,0.99776566,0.5941443,0.5200797,0.039727725,0.99983394,0.5095839,0.67618734,0.16983603,0.9997868,0.46006244,0.68993944,-0.16971187,0.9996673,0.6677699,0.710283,0.20844641,0.9997918,0.5287204,0.8354689,-0.21006034,0.9998634,0.63837695,0.8545151,0.30118582,0.9993255,0.35252842,0.8376076,0.089883976,0.99862766,0.60935414,0.8736326,0.30615178,0.99863833,0.32080406,0.8270475,0.12520441,0.99779165,0.7217261,0.881686,0.29150218,0.9944666,0.37688237,0.9030349,0.12433537,0.9939964
0.58422303,0.40855834,-0.2513919,0.9999505,0.58010435,0.39469108,-0.21732593,0.9998666,0.5815252,0.39461252,-0.21782324,0.9998134,0.58303094,0.39448306,-0.21782324,0.99977654,0.5698576,0.39428422,-0.2623328,0.99991655,0.56469387,0.3939247,-0.2628301,0.9999138,0.55927205,0.39387712,-0.2623328,0.9999145,0.5672974,0.39888752,-0.028782006,0.99973875,0.5362221,0.400595,-0.22640188,0.99994814,0.5813876,0.42416096,-0.1772922,0.9998579,0.56792265,0.42386752,-0.23398593,0.99993443,0.5428374,0.47769192,0.20551473,0.99966204,0.5046159,0.47675514,-0.30957755,0.99995863,0.5316796,0.57363206,0.14770205,0.9993068,0.5050451,0.5873635,-0.23199667,0.9994319,0.5749574,0.6042375,-0.13303132,0.9972531,0.5900111,0.54156023,0.0108865,0.9998134,0.59132147,0.6158554,-0.16063221,0.9973477,0.6095078,0.5366685,0.004802182,0.99973875,0.59137917,0.6078278,-0.18711413,0.99736834,0.60415715,0.5247155,0.008407704,0.9997818,0.58312863,0.6036581,-0.15553474,0.997285,0.59631985,0.526427,0.023622382,0.9998287,0.509927,0.68017745,0.17032981,0.9997818,0.46050513,0.69419605,-0.17032981,0.99965537,0.6688845,0.71035385,0.1746813,0.9997527,0.5297556,0.838849,-0.21011488,0.99983525,0.6367691,0.85571617,0.25201353,0.9990996,0.35268587,0.8389321,0.1035655,0.9981828,0.6128342,0.8736964,0.25611636,0.9981969,0.32093966,0.8282947,0.13974504,0.9970305,0.7227529,0.88115495,0.23659682,0.9928786,0.3759703,0.9051287,0.13974504,0.99227446
0.5900855,0.4147201,-0.22282131,0.9999827,0.58614624,0.39994395,-0.19259119,0.9999485,0.58766246,0.4000769,-0.19284311,0.9999335,0.58920246,0.4002822,-0.19271715,0.99991775,0.5772555,0.39918563,-0.23856619,0.9999646,0.57140815,0.39876854,-0.23907001,0.9999629,0.565826,0.39879763,-0.23831426,0.99996114,0.57252693,0.40527418,-0.015965292,0.9999083,0.54200476,0.4069464,-0.22030215,0.99997663,0.5866486,0.4291278,-0.15291412,0.99995244,0.5742397,0.42848235,-0.21224079,0.9999757,0.5456845,0.48594344,0.21992427,0.9998511,0.51184714,0.48239183,-0.31162235,0.99997675,0.53416324,0.57878387,0.11437069,0.9995827,0.51153034,0.59326273,-0.22483666,0.99962735,0.60106033,0.55116534,-0.21942043,0.99932814,0.59390956,0.5488956,0.039803017,0.99986446,0.6200334,0.5480003,-0.25065824,0.99936384,0.6136576,0.5429112,0.037630226,0.9997998,0.613855,0.5443821,-0.26955208,0.99939525,0.6070414,0.5318919,0.041692402,0.99983907,0.6022229,0.54647744,-0.23869215,0.99939764,0.59882486,0.5337846,0.053186152,0.99987566,0.5129608,0.6858797,0.17457907,0.99984276,0.4654486,0.7013993,-0.17445311,0.9997086,0.67318046,0.70680547,0.20581688,0.99983907,0.5376425,0.8489489,-0.21249269,0.99986017,0.6372247,0.85499233,0.25494084,0.99928755,0.3590917,0.8394302,0.0974922,0.9982926,0.61067796,0.8729963,0.25670427,0.99852777,0.3273372,0.8244825,0.13389432,0.99729556,0.72275704,0.88039,0.24788716,0.99455196,0.37953925,0.9049662,0.15215838,0.9938788
0.5905629,0.42025054,-0.22624466,0.9999794,0.58670276,0.40557668,-0.19582734,0.9999461,0.58828247,0.40571222,-0.19607872,0.999928,0.5898427,0.40589193,-0.19557595,0.9999151,0.5765563,0.40472233,-0.24057348,0.9999603,0.5710511,0.40434253,-0.24057348,0.99995935,0.5659165,0.40427577,-0.24032211,0.99995637,0.57392347,0.41083154,-0.02135184,0.99991107,0.5431217,0.4114155,-0.21757196,0.99997246,0.5883139,0.43499756,-0.15811989,0.9999422,0.57522905,0.4342407,-0.21442968,0.99996734,0.5484818,0.48761606,0.20613404,0.99983394,0.5115522,0.4852643,-0.30869827,0.999966,0.53896934,0.5828657,0.12311481,0.9996402,0.51316154,0.59659195,-0.22297671,0.9995609,0.5968216,0.5567964,-0.16390169,0.9991573,0.59699357,0.5537237,0.042295184,0.99981767,0.6126422,0.5523609,-0.19105105,0.9991441,0.6160933,0.54644406,0.04084973,0.9997305,0.6060089,0.54893994,-0.2096534,0.9991541,0.60915613,0.5353315,0.044274826,0.99978,0.60127133,0.5514281,-0.1830068,0.9991959,0.60095537,0.5380155,0.055649903,0.999826,0.51497287,0.6870321,0.16616414,0.9999083,0.46522257,0.7020562,-0.16578706,0.9997695,0.67412615,0.7078984,0.12650847,0.9998499,0.5377655,0.8522341,-0.18401232,0.99982184,0.6295781,0.85390663,0.16239339,0.99928194,0.3636553,0.8420076,0.1534693,0.9975656,0.6055994,0.87321,0.16239339,0.9984633,0.33147728,0.8284834,0.19243366,0.99633574,0.7149718,0.8816261,0.14190568,0.99420255,0.38463187,0.9025183,0.20915064,0.992597
0.5912891,0.420864,-0.22896679,0.99997354,0.5869267,0.40661362,-0.19762534,0.9999329,0.588474,0.40647328,-0.1982472,0.99990904,0.5900235,0.4063802,-0.1977497,0.99989104,0.5762449,0.40618506,-0.24364254,0.99995244,0.57139593,0.405931,-0.24339382,0.99994934,0.5658995,0.40596116,-0.24339382,0.9999478,0.5736941,0.41123244,-0.02097204,0.99988675,0.5432796,0.41302398,-0.22175328,0.99996674,0.58952093,0.4364005,-0.15919474,0.9999274,0.5757036,0.43612716,-0.21690282,0.9999596,0.5471399,0.4883847,0.21292295,0.99983394,0.51386195,0.48638898,-0.31217092,0.99996805,0.53689384,0.5854074,0.14825009,0.999617,0.5153096,0.5994527,-0.22436507,0.9995505,0.58676237,0.5770762,-0.1328281,0.99880743,0.59778845,0.5548728,0.025682587,0.9998029,0.61004806,0.6059958,-0.15969221,0.99877447,0.6178341,0.54845273,0.019961527,0.9997131,0.61168355,0.59549,-0.18531261,0.9988213,0.61098284,0.537598,0.024283415,0.9997677,0.5854168,0.5771725,-0.1554636,0.99886644,0.60222656,0.5398867,0.038772624,0.99981767,0.51544225,0.688369,0.1721293,0.99985456,0.468296,0.70305216,-0.1721293,0.9997131,0.6760834,0.70699155,0.17586043,0.99980897,0.5423665,0.8543878,-0.20570944,0.9998233,0.62998635,0.8536787,0.22225077,0.99923575,0.36050493,0.8402207,0.12119942,0.9980354,0.6054075,0.8723638,0.22312135,0.9983834,0.32895064,0.82571435,0.15969221,0.9969722,0.7146626,0.88137585,0.20944057,0.99361163,0.37947196,0.90480304,0.17909408,0.992597
