penalized_svm,0.7625,0.7138015439653549,0.7639757107889287,[[47 10]
 [ 9 14]]
SVM,0.775,0.7178683385579938,0.7718260188087774,[[49  8]
 [10 13]]
smote SVM,0.7875,0.7371980676328503,0.7860628019323672,[[49  8]
 [ 9 14]]
lda_classifier,0.6625,0.6191147945688591,0.6737480162228884,[[40 17]
 [10 13]]
smote lda_classifier,0.7625,0.7205368633940062,0.7665609487038059,[[46 11]
 [ 8 15]]
knn_classifier,0.7375,0.6660703637447823,0.7317084078711986,[[48  9]
 [12 11]]
smote knn_classifier,0.7,0.6645702306079664,0.7109014675052411,[[41 16]
 [ 8 15]]
