penalized_svm,0.65,0.6011396011396011,0.6849002849002848,[[40 24]
 [ 4 12]]
SVM,0.7250000000000001,0.5703125,0.725,[[53 11]
 [11  5]]
smote SVM,0.6875,0.49987496874218557,0.6836709177294323,[[52 12]
 [13  3]]
lda_classifier,0.6375,0.5516908212560386,0.6693719806763285,[[43 21]
 [ 8  8]]
smote lda_classifier,0.675,0.6033562166285279,0.7045003813882533,[[44 20]
 [ 6 10]]
knn_classifier,0.65,0.49820788530465954,0.663799283154122,[[48 16]
 [12  4]]
smote knn_classifier,0.5875,0.5029184710977217,0.6259461495010357,[[40 24]
 [ 9  7]]
