penalized_svm,0.6375,0.6305144131231089,0.6444855868768913,[[31 20]
 [ 9 20]]
SVM,0.575,0.5402298850574713,0.575,[[34 17]
 [17 12]]
smote SVM,0.7,0.6754563894523327,0.7,[[39 12]
 [12 17]]
lda_classifier,0.6625,0.6502024291497975,0.6682388663967611,[[34 17]
 [10 19]]
smote lda_classifier,0.65,0.6419437340153453,0.6567135549872123,[[32 19]
 [ 9 20]]
knn_classifier,0.4875,0.4735997432193869,0.4971232546942705,[[26 25]
 [16 13]]
smote knn_classifier,0.4875,0.48354589828373484,0.49597307510628247,[[23 28]
 [13 16]]
