x_0,y_0,z_0,visibility_0,x_1,y_1,z_1,visibility_1,x_2,y_2,z_2,visibility_2,x_3,y_3,z_3,visibility_3,x_4,y_4,z_4,visibility_4,x_5,y_5,z_5,visibility_5,x_6,y_6,z_6,visibility_6,x_7,y_7,z_7,visibility_7,x_8,y_8,z_8,visibility_8,x_9,y_9,z_9,visibility_9,x_10,y_10,z_10,visibility_10,x_11,y_11,z_11,visibility_11,x_12,y_12,z_12,visibility_12,x_13,y_13,z_13,visibility_13,x_14,y_14,z_14,visibility_14,x_15,y_15,z_15,visibility_15,x_16,y_16,z_16,visibility_16,x_17,y_17,z_17,visibility_17,x_18,y_18,z_18,visibility_18,x_19,y_19,z_19,visibility_19,x_20,y_20,z_20,visibility_20,x_21,y_21,z_21,visibility_21,x_22,y_22,z_22,visibility_22,x_23,y_23,z_23,visibility_23,x_24,y_24,z_24,visibility_24,x_25,y_25,z_25,visibility_25,x_26,y_26,z_26,visibility_26,x_27,y_27,z_27,visibility_27,x_28,y_28,z_28,visibility_28,x_29,y_29,z_29,visibility_29,x_30,y_30,z_30,visibility_30,x_31,y_31,z_31,visibility_31,x_32,y_32,z_32,visibility_32
0.6136451,0.2306167,-0.27015173,0.9999894,0.6188097,0.21467298,-0.22751798,0.99997497,0.62093914,0.21502374,-0.22737998,0.9999658,0.6232754,0.21544227,-0.22765595,0.9999567,0.6077278,0.21197511,-0.28808826,0.99998474,0.60110146,0.2099778,-0.28808826,0.999984,0.594,0.20803942,-0.2883642,0.99998343,0.6043405,0.21468467,0.006721887,0.9999497,0.5678697,0.20627417,-0.26325306,0.9999883,0.60523605,0.24491993,-0.17646785,0.9999603,0.5921719,0.24077393,-0.2541468,0.9999839,0.5510613,0.2904748,0.2682201,0.999884,0.5057098,0.27815765,-0.34382945,0.99998224,0.53187877,0.40168712,0.25345695,0.9995695,0.4816956,0.3953695,-0.32644483,0.99981767,0.56803685,0.4001274,-0.03580407,0.99943405,0.5876841,0.36104828,-0.13052274,0.9999324,0.5910505,0.42442134,-0.067055024,0.9993068,0.6039182,0.35446033,-0.15052888,0.9998727,0.5947436,0.41354224,-0.089337714,0.9993358,0.59747803,0.342605,-0.15011495,0.99989104,0.5666297,0.4010086,-0.057431385,0.99937373,0.589786,0.34471506,-0.120174736,0.99992573,0.5373999,0.51189566,0.18695383,0.99984026,0.4861368,0.5141145,-0.18722977,0.99977654,0.66718143,0.64703065,0.1327993,0.9998511,0.4308544,0.66717196,-0.15177064,0.9998859,0.6942665,0.7998457,0.22572432,0.99948263,0.30808288,0.80118316,-0.015185688,0.99827933,0.67674625,0.8303149,0.22806986,0.9988121,0.27271685,0.8253688,-0.006295032,0.99647564,0.7926853,0.8303387,0.119346894,0.99635005,0.38715622,0.8495916,-0.17136283,0.99271095
0.6270258,0.2344508,-0.27676725,0.9999883,0.6323032,0.21936393,-0.2346713,0.9999716,0.63503516,0.21992692,-0.23398791,0.9999621,0.637672,0.22050023,-0.23480797,0.9999485,0.62169087,0.21602306,-0.29248488,0.9999832,0.6145772,0.21382354,-0.29275823,0.9999831,0.6077303,0.21191669,-0.29221153,0.9999825,0.6193393,0.22080484,-0.0035450128,0.9999349,0.5806421,0.21090971,-0.26460314,0.99998856,0.6197624,0.2498312,-0.18505819,0.99995494,0.6060521,0.2452423,-0.25968283,0.99998355,0.56751215,0.2997228,0.24642536,0.99983394,0.51764125,0.28699696,-0.3375877,0.99998224,0.54536194,0.40860826,0.2307077,0.99950826,0.5005132,0.40456188,-0.3321207,0.99980444,0.56708896,0.42252827,-0.05730107,0.9991672,0.5990446,0.36688346,-0.16783713,0.99993026,0.59448224,0.43967104,-0.09205074,0.9989837,0.61927277,0.3618816,-0.19284868,0.9998766,0.59706116,0.42928636,-0.11330373,0.99901116,0.6110828,0.34964702,-0.19462545,0.99989283,0.59065896,0.42733094,-0.07940828,0.99906737,0.6046384,0.35122064,-0.15963662,0.99992514,0.5539808,0.5216491,0.18164131,0.99985456,0.5044541,0.5250185,-0.18164131,0.999826,0.685272,0.6457106,0.14938597,0.9998535,0.4449307,0.67260545,-0.13366833,0.99990463,0.6990546,0.8002172,0.26583323,0.9995435,0.31242427,0.80061984,0.022619743,0.9984812,0.6783209,0.82934386,0.27171028,0.9989556,0.27433294,0.82411265,0.03312665,0.99688846,0.7951739,0.8329922,0.16264346,0.9968273,0.38785633,0.8480732,-0.133805,0.9935868
0.63397825,0.2391234,-0.29822004,0.9999887,0.6401599,0.22346672,-0.2537869,0.9999739,0.64203095,0.22402978,-0.2540595,0.999966,0.6438247,0.2246216,-0.2540595,0.9999546,0.62761986,0.21966165,-0.31294024,0.99998474,0.62114346,0.21760486,-0.31294024,0.999984,0.6136842,0.21553423,-0.31321284,0.9999839,0.6246642,0.22375463,-0.014847966,0.9999473,0.58806515,0.21387409,-0.2818643,0.99998796,0.6248154,0.25283977,-0.20294774,0.9999485,0.6116001,0.24809812,-0.2799561,0.9999788,0.5697164,0.30343756,0.24847129,0.9998591,0.5237329,0.2906656,-0.36745945,0.99997985,0.54426974,0.41355848,0.29358593,0.999617,0.5074655,0.4063737,-0.4522368,0.99981624,0.5774202,0.43203372,0.08430032,0.99911696,0.6091285,0.37073925,-0.39880797,0.99993944,0.6075988,0.4579004,0.06671788,0.9989183,0.6263002,0.36555755,-0.4402426,0.99990237,0.6105759,0.448228,0.03584638,0.99890554,0.6205043,0.35188267,-0.4315195,0.99991107,0.60383207,0.443835,0.0620156,0.9989434,0.61297345,0.3545832,-0.38899451,0.9999355,0.56078714,0.5261232,0.19095351,0.9998579,0.5082784,0.52802366,-0.19068092,0.99979657,0.69447315,0.64178103,0.11155992,0.99985456,0.45191166,0.6804153,-0.13909212,0.99984276,0.6993116,0.79839957,0.21112561,0.9996699,0.3098768,0.80237824,0.030258158,0.99869555,0.674283,0.8276031,0.21357898,0.99924755,0.27455255,0.8212769,0.043002024,0.9976404,0.7948139,0.82974017,0.09820272,0.99776566,0.38407755,0.85091174,-0.117420726,0.99575186
0.6477623,0.24573582,-0.23860833,0.9999938,0.6528079,0.23049389,-0.19838734,0.99998343,0.65469,0.23084822,-0.19852322,0.99997807,0.6564445,0.23134056,-0.19865909,0.9999716,0.64245725,0.227103,-0.2611647,0.99998975,0.6360555,0.22529498,-0.26143646,0.9999895,0.62934935,0.22338986,-0.2613006,0.9999889,0.63516444,0.22999597,0.026632823,0.9999697,0.6028161,0.22145462,-0.25151712,0.99999356,0.6382256,0.25943005,-0.14865462,0.99998,0.6263584,0.2552584,-0.22909662,0.99999225,0.57919407,0.30706063,0.27285054,0.99993896,0.53965646,0.299501,-0.34133494,0.9999927,0.5531161,0.4144845,0.20124085,0.9997695,0.5265395,0.41822907,-0.30926684,0.9998876,0.5989541,0.4182363,-0.15938927,0.9994967,0.6208364,0.3788296,-0.07351202,0.9999505,0.6126351,0.41939923,-0.20273554,0.99942076,0.63758755,0.37390602,-0.08832313,0.99991107,0.62803507,0.43193704,-0.22569959,0.9994407,0.6318928,0.35947636,-0.09008959,0.99992573,0.5996482,0.41941425,-0.18357623,0.99947256,0.624328,0.3621754,-0.06209795,0.999949,0.57483613,0.532042,0.19526206,0.9999379,0.52387196,0.53363085,-0.19553381,0.99990976,0.7129321,0.64337313,0.06563088,0.9999403,0.47542435,0.6897837,-0.13554204,0.9999355,0.6984403,0.8019411,0.13357176,0.99977654,0.31260386,0.7988396,0.06063723,0.99889696,0.67254615,0.83001745,0.13411528,0.9994407,0.27437797,0.81429154,0.07711288,0.9980506,0.7958803,0.8317951,0.02802561,0.9979966,0.38377684,0.8490042,-0.05177094,0.9960083
0.6585665,0.25425696,-0.27652845,0.9999949,0.6645442,0.23888317,-0.23039474,0.99998796,0.6675167,0.23949546,-0.23094231,0.9999833,0.67058194,0.24003482,-0.23135298,0.99997926,0.6530064,0.2352547,-0.29021797,0.99999213,0.6461387,0.23306102,-0.29021797,0.9999918,0.63936543,0.23115124,-0.28994417,0.9999914,0.65345407,0.24021123,0.01156765,0.99997437,0.6133214,0.2303628,-0.2510659,0.9999937,0.6506614,0.26965603,-0.18015417,0.99997735,0.6367458,0.2652698,-0.2569524,0.9999908,0.5947962,0.3201372,0.27488568,0.99992514,0.5532362,0.30842814,-0.33922645,0.9999896,0.57642674,0.42906627,0.26626128,0.9997584,0.53826976,0.42556953,-0.38002124,0.9998776,0.6036112,0.44422552,-0.023563098,0.9995308,0.63504046,0.3862438,-0.26927298,0.9999453,0.63094276,0.4634132,-0.054689657,0.99944717,0.654705,0.38277423,-0.3033599,0.99990976,0.63602465,0.45332652,-0.082479395,0.99946636,0.6470581,0.37019098,-0.30034822,0.99992037,0.6291175,0.45009148,-0.047639553,0.99948466,0.6401727,0.3713385,-0.260101,0.999943,0.5904657,0.54389566,0.19959329,0.9999461,0.54048055,0.5490368,-0.19931951,0.9999138,0.7329967,0.644474,0.11916733,0.9999473,0.4936854,0.70437604,-0.19603401,0.999949,0.6998185,0.8000711,0.24956006,0.99980897,0.31513882,0.79670596,0.00788859,0.9992175,0.6722572,0.8280703,0.25613105,0.99955755,0.2775048,0.80528295,0.026420787,0.99861145,0.7972677,0.8320532,0.16728601,0.9982317,0.38136917,0.85021937,-0.091856726,0.99644804
0.6715104,0.26583776,-0.25121728,0.99999297,0.6774774,0.2506317,-0.20588894,0.9999833,0.68016756,0.2512951,-0.20534283,0.999977,0.6830425,0.2519442,-0.20506977,0.9999707,0.66614777,0.24678749,-0.26555306,0.9999895,0.65946126,0.24452446,-0.26555306,0.99998903,0.6528701,0.24244952,-0.26541653,0.9999889,0.66582155,0.25170353,0.03628315,0.9999635,0.62705845,0.2412044,-0.23073761,0.99999297,0.66293025,0.2806844,-0.15632814,0.9999702,0.6494423,0.27625132,-0.23374131,0.99998987,0.60931045,0.33020478,0.29845706,0.99988127,0.5668393,0.32036936,-0.3254902,0.9999913,0.59061503,0.43769705,0.25299218,0.9994766,0.5470542,0.437964,-0.3320437,0.999826,0.6137627,0.45312974,-0.07440947,0.9990264,0.64709806,0.39792827,-0.15032078,0.9999286,0.6428051,0.4693798,-0.10813266,0.9989759,0.667278,0.39312446,-0.16984473,0.99988043,0.6461999,0.45946252,-0.12731528,0.99901116,0.65796393,0.38056242,-0.16711411,0.9998977,0.6381538,0.4570903,-0.09598139,0.999015,0.6514536,0.38225147,-0.13782817,0.9999274,0.6018232,0.5539026,0.20247567,0.99987173,0.55295146,0.560164,-0.20233914,0.9998579,0.7479143,0.64888316,0.13100162,0.9998785,0.5055349,0.7204927,-0.24835011,0.9999151,0.70336986,0.79979265,0.26391467,0.99960333,0.31964844,0.79110026,-0.0703818,0.9987005,0.6723232,0.8303442,0.27224308,0.9991272,0.2829393,0.79583013,-0.051813565,0.9978258,0.79168016,0.8331902,0.2043871,0.996557,0.37339866,0.84737945,-0.14595178,0.99378294
0.67794096,0.2725485,-0.25733855,0.99999225,0.6850953,0.2563589,-0.21435754,0.9999794,0.6870506,0.25691196,-0.21408378,0.999972,0.6886377,0.25749168,-0.21408378,0.9999652,0.6729415,0.25292704,-0.27225873,0.9999877,0.66651267,0.25094077,-0.27266937,0.99998736,0.6591077,0.24882826,-0.27212185,0.9999875,0.66927767,0.25665227,0.024005719,0.99995804,0.6332338,0.2471769,-0.23666936,0.999992,0.66901004,0.2859409,-0.16453242,0.9999641,0.6561618,0.28179255,-0.23968074,0.9999877,0.6129962,0.3322748,0.2885477,0.9998499,0.5740523,0.32712185,-0.32742226,0.99999046,0.58885443,0.44015607,0.2562435,0.99941623,0.5598919,0.4451848,-0.32358956,0.99980134,0.6309,0.48135284,-0.0629316,0.99827254,0.6541465,0.4061656,-0.15043356,0.99989843,0.6448557,0.49408942,-0.09588599,0.99804294,0.6722979,0.40165758,-0.17151341,0.999826,0.64805174,0.48727816,-0.12141451,0.99804294,0.66649216,0.38674542,-0.1700077,0.99985576,0.6385242,0.48214194,-0.086578,0.998103,0.6584814,0.38954952,-0.13879856,0.9998952,0.60771406,0.55787945,0.19875297,0.99984884,0.55853325,0.56429476,-0.1984792,0.9998568,0.75581217,0.6474761,0.17425105,0.9997603,0.51348203,0.73222613,-0.26021308,0.99987066,0.7045199,0.80047315,0.3309812,0.99930406,0.32543474,0.7904469,-0.059235778,0.9979572,0.674453,0.82453495,0.34138423,0.99860066,0.28476885,0.7916518,-0.036205344,0.99666256,0.78990585,0.835475,0.29265416,0.99433607,0.37224442,0.8499735,-0.11340691,0.9896718
0.69041777,0.283106,-0.23709114,0.999997,0.69634014,0.26780075,-0.19569646,0.9999906,0.69818866,0.2682118,-0.19583398,0.99998724,0.7000035,0.2687358,-0.19528389,0.99998426,0.6840144,0.2645096,-0.25331897,0.99999416,0.6783657,0.2623982,-0.25386906,0.99999416,0.6709228,0.26015922,-0.25276887,0.9999944,0.68296814,0.26839006,0.03922868,0.9999815,0.6460334,0.25879318,-0.2183879,0.9999969,0.6821412,0.29726648,-0.1446751,0.9999877,0.6689733,0.29344374,-0.21921304,0.99999607,0.6226222,0.3445713,0.2899003,0.9999324,0.58776605,0.33935148,-0.3014523,0.99999666,0.61100936,0.4493704,0.17506789,0.9994766,0.56865966,0.4624574,-0.25400656,0.9998273,0.6408488,0.4552334,-0.22925228,0.9989956,0.66613245,0.41578323,-0.0032833822,0.9999335,0.6680556,0.46980146,-0.27463517,0.9989434,0.682961,0.40880716,-0.0075724074,0.9998876,0.6501215,0.44189835,-0.28769994,0.9990415,0.67650324,0.39594346,-0.0064980024,0.99990976,0.64865017,0.43971112,-0.24919325,0.99903786,0.6682534,0.39788437,0.011526219,0.9999374,0.6183882,0.5706354,0.19500884,0.99984527,0.57132334,0.578753,-0.19459626,0.99989104,0.7719079,0.6539771,0.23956656,0.99985576,0.52745694,0.7418544,-0.2703719,0.999943,0.7080914,0.8029261,0.41449693,0.999554,0.32732818,0.7849845,-0.105480805,0.9988531,0.6761093,0.82784706,0.42632398,0.9991135,0.28827736,0.7871258,-0.084852226,0.9980354,0.7942445,0.83762497,0.3966188,0.996503,0.3638661,0.84972376,-0.15017606,0.9930962
0.70638955,0.29991052,-0.24673669,0.9999951,0.71101665,0.28324792,-0.20453714,0.99998724,0.71348983,0.28357595,-0.20467459,0.99998295,0.715956,0.28399038,-0.20426221,0.99997985,0.69994646,0.2809103,-0.2599326,0.99999154,0.69292265,0.27921548,-0.2596577,0.99999106,0.68570894,0.2774113,-0.25979516,0.9999908,0.6986305,0.284371,0.02993143,0.9999763,0.6593442,0.2771498,-0.21677089,0.9999943,0.6989802,0.31320044,-0.15546472,0.99997807,0.68448997,0.3103536,-0.22598058,0.999992,0.64091444,0.36203057,0.28783655,0.9999151,0.608096,0.35792637,-0.30213216,0.9999931,0.6188557,0.47018844,0.2196575,0.9994642,0.58986604,0.4772232,-0.27216637,0.9997527,0.6487679,0.48397315,-0.12749207,0.999049,0.68004316,0.43224856,-0.07608287,0.99989367,0.67439085,0.5002947,-0.16261253,0.99896777,0.69749165,0.42611,-0.08866025,0.99983907,0.6635307,0.4719265,-0.18295626,0.9990564,0.6914663,0.41385823,-0.087835506,0.99986553,0.6610825,0.46887195,-0.14914167,0.99908185,0.6821245,0.41609213,-0.06408968,0.9999031,0.6323775,0.58321697,0.19766425,0.9998785,0.5820813,0.59290045,-0.19766425,0.9998969,0.78999585,0.6567681,0.2472865,0.99986756,0.54512906,0.7545172,-0.30790538,0.99994123,0.7094631,0.80042386,0.42089564,0.99960953,0.34006584,0.7819229,-0.12646113,0.99903405,0.67471445,0.8236143,0.4340916,0.9992175,0.30400038,0.77528137,-0.10391806,0.9984573,0.7941785,0.839278,0.4096241,0.9966756,0.36887836,0.84932387,-0.15340285,0.99390244
0.71052337,0.30676973,-0.2195121,0.99999595,0.71583956,0.29138556,-0.18274519,0.9999877,0.7181418,0.29179507,-0.18301754,0.99998343,0.72016615,0.2922483,-0.18301754,0.99997985,0.7042378,0.2874408,-0.23775941,0.999992,0.69758755,0.2852087,-0.23830408,0.9999918,0.6901321,0.28284222,-0.23762324,0.999992,0.70041454,0.29021177,0.03431579,0.9999778,0.6648964,0.28069243,-0.20929907,0.99999595,0.7019945,0.31908506,-0.13385881,0.99998546,0.6895819,0.31540263,-0.2039883,0.9999951,0.64053226,0.36504573,0.27724978,0.99992967,0.6115958,0.3622415,-0.29658645,0.9999968,0.6206065,0.47352678,0.14597827,0.99939764,0.5932033,0.48635837,-0.2340827,0.9997818,0.65597117,0.48454964,-0.2621345,0.9984988,0.6854323,0.4415106,0.024170844,0.99990535,0.6837543,0.49978122,-0.3088421,0.9984269,0.7051144,0.43390885,0.021889932,0.99984884,0.6667558,0.46848547,-0.32354888,0.99857306,0.6960115,0.4212165,0.024613408,0.9998822,0.6595531,0.46721497,-0.28460318,0.99857855,0.68918705,0.42346394,0.039252087,0.9999138,0.6339538,0.5905809,0.19064328,0.9998074,0.5863173,0.60046214,-0.19077945,0.99987173,0.79131806,0.65960604,0.24484044,0.99983525,0.54976195,0.7619253,-0.28215206,0.9999374,0.71457094,0.80188555,0.39653802,0.9994986,0.3444834,0.78017324,-0.10165372,0.9989183,0.6792383,0.82652605,0.40715957,0.99896777,0.30584192,0.7716868,-0.07775522,0.99827254,0.8033916,0.8416164,0.38809523,0.9957021,0.36723453,0.8470869,-0.11465832,0.99304235
